<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20260416,140000,1.17794,1.17803,1.17722,1.17797,40538
20260416,150000,1.17797,1.17887,1.17794,1.17838,54073
20260416,160000,1.17838,1.17847,1.17756,1.17815,72679
20260416,170000,1.17813,1.17836,1.17667,1.17722,101818
20260416,180000,1.17722,1.17821,1.17687,1.17715,121607
20260416,190000,1.17715,1.17822,1.17698,1.1782,102535
20260416,200000,1.1782,1.17872,1.17684,1.17749,87029
20260416,210000,1.17749,1.17755,1.17678,1.17734,63805
20260416,220000,1.17734,1.1781,1.17729,1.17794,67645
20260416,230000,1.17796,1.1786,1.17793,1.1781,46528
20260417,000000,1.1781,1.17832,1.17773,1.17777,16741
20260417,010000,1.17794,1.17812,1.17745,1.1779,1040
20260417,020000,1.17779,1.17871,1.17775,1.17851,12618
20260417,030000,1.17849,1.17864,1.17803,1.17808,15750
20260417,040000,1.17808,1.17831,1.17766,1.17788,42028
20260417,050000,1.17788,1.178,1.17743,1.17758,41324
20260417,060000,1.17758,1.1778,1.17728,1.17769,26098
20260417,070000,1.17769,1.17853,1.1775,1.17829,26208
20260417,080000,1.17829,1.17843,1.1781,1.17824,22704
20260417,090000,1.17824,1.17844,1.17795,1.17803,34627
20260417,100000,1.17804,1.17832,1.17719,1.17746,59957
20260417,110000,1.17748,1.17832,1.17747,1.17822,68302
20260417,120000,1.17822,1.17955,1.17805,1.17936,57206
20260417,130000,1.17938,1.17993,1.17906,1.17933,59051
20260417,140000,1.17933,1.1796,1.17909,1.17944,48428
20260417,150000,1.17944,1.17994,1.17916,1.17935,50807
20260417,160000,1.17936,1.18374,1.1793,1.18351,125340
20260417,170000,1.18349,1.18491,1.18239,1.18334,195553
20260417,180000,1.18335,1.18359,1.18129,1.18133,149285
20260417,190000,1.18135,1.18165,1.17995,1.18005,129303
20260417,200000,1.18006,1.18047,1.17916,1.17986,66894
20260417,210000,1.17985,1.17987,1.17846,1.1795,79685
20260417,220000,1.17953,1.17977,1.17739,1.17796,70648
20260417,230000,1.17797,1.17837,1.17667,1.17688,51191
20260418,000000,1.1769,1.1772,1.17597,1.17616,28476
20260419,230000,1.176,1.176,1.17305,1.1735,173
20260420,000000,1.1735,1.1738,1.17302,1.1736,195
20260420,010000,1.17382,1.17424,1.17283,1.17302,5200
20260420,020000,1.17302,1.174,1.17275,1.17397,42008
20260420,030000,1.17389,1.17454,1.1736,1.17386,36469
20260420,040000,1.17386,1.1757,1.17367,1.17543,64007
20260420,050000,1.17543,1.176,1.175,1.17567,54695
20260420,060000,1.17567,1.17616,1.1754,1.17566,36135
20260420,070000,1.17567,1.17625,1.17543,1.176,29990
20260420,080000,1.176,1.17621,1.17558,1.17589,28565
20260420,090000,1.17589,1.1761,1.17466,1.1753,47197
20260420,100000,1.1753,1.17656,1.17472,1.17647,84139
20260420,110000,1.17649,1.17719,1.17533,1.17593,94006
20260420,120000,1.17591,1.17648,1.17565,1.1761,75169
20260420,130000,1.1761,1.17657,1.17549,1.17652,60091
20260420,140000,1.17652,1.17713,1.1762,1.17705,52171
20260420,150000,1.17705,1.17754,1.1765,1.17668,57457
20260420,160000,1.17669,1.17683,1.17555,1.1765,69622
20260420,170000,1.17649,1.17817,1.17608,1.17751,110952
20260420,180000,1.1775,1.17781,1.17618,1.17717,119140
20260420,190000,1.1772,1.17895,1.17681,1.1784,114732
20260420,200000,1.17839,1.17881,1.17815,1.17855,58981
20260420,210000,1.17856,1.17901,1.1781,1.17833,49802
20260420,220000,1.17838,1.17896,1.17783,1.17799,56347
20260420,230000,1.17799,1.1789,1.17794,1.17858,35894
20260421,000000,1.17856,1.17887,1.17832,1.17877,20606
20260421,010000,1.1788,1.1788,1.17819,1.17858,4617
20260421,020000,1.17848,1.17903,1.17844,1.17901,17992
20260421,030000,1.17901,1.1791,1.17826,1.17841,12901
20260421,040000,1.1784,1.17856,1.17804,1.17828,47799
20260421,050000,1.17828,1.17861,1.17791,1.17803,39519
20260421,060000,1.17801,1.17822,1.17766,1.17792,30585
20260421,070000,1.17791,1.17796,1.17728,1.17754,26278
20260421,080000,1.17754,1.17766,1.17737,1.17754,21382
20260421,090000,1.17754,1.17822,1.17748,1.17779,44665
20260421,100000,1.1778,1.17801,1.17717,1.17743,58298
20260421,110000,1.17745,1.17769,1.17632,1.1764,69485
20260421,120000,1.17639,1.17669,1.17566,1.17647,74161
20260421,130000,1.17649,1.17652,1.1756,1.17594,55874
20260421,140000,1.17594,1.17614,1.17562,1.17608,44864
20260421,150000,1.17608,1.17683,1.17559,1.1767,60110
20260421,160000,1.1767,1.17683,1.17538,1.17592,80101
20260421,170000,1.17591,1.17715,1.17575,1.17655,82765
20260421,180000,1.17654,1.1776,1.17516,1.17523,111719
20260421,190000,1.17523,1.17597,1.17409,1.17513,115151
20260421,200000,1.17513,1.17556,1.17402,1.17414,74275
20260421,210000,1.17414,1.17634,1.17199,1.17428,119463
20260421,220000,1.17427,1.17471,1.17289,1.17405,90567
20260421,230000,1.17405,1.17523,1.17185,1.17254,132895
